st_marker_id,lon,lat
A1653,-73.96678161621094,40.79351043701172
A1654,-73.99432373046875,40.74069213867188
A1655,-73.95188140869139,40.77370834350586
A1656,-73.97345733642578,40.757755279541016
A1657,-73.97636413574217,40.75905990600586
A1658,-73.95887756347656,40.77241134643555
A1659,-73.9845962524414,40.75915145874024
A1660,-73.98493194580078,40.756874084472656
A1661,-73.86337280273438,40.769824981689446
A1662,-73.9803009033203,40.759868621826165
A1663,-73.9466781616211,40.77659606933594
A1664,-73.98693084716798,40.72529220581056
A1665,-73.99555969238281,40.73242950439453
A1666,-73.98983764648438,40.73399353027344
A1667,-73.99478149414062,40.725868225097656
A1668,-73.99490356445312,40.71839141845703
A1669,-73.99545288085938,40.74421310424805
A1670,-73.9890365600586,40.7578582763672
A1671,-73.95846557617188,40.76429748535156
A1672,-73.95260620117188,40.77824020385742
A1673,-73.98438262939453,40.74287033081056
A1674,-73.99017333984375,40.75040817260742
A1675,-73.96864318847656,40.757808685302734
A1676,-73.99170684814453,40.73550415039063
A1677,-73.9875259399414,40.73349380493164
A1678,-73.9633560180664,40.765899658203125
A1679,-73.97148132324217,40.762149810791016
A1680,-74.0003662109375,40.72713851928711
A1681,-73.96517944335938,40.77495574951172
A1682,-73.95445251464845,40.81590270996094
A1683,-73.97857666015625,40.74086380004882
A1684,-73.86357116699219,40.76980972290039
A1685,-73.99394226074217,40.745880126953125
A1686,-73.78814697265625,40.641395568847656
A1687,-73.96348571777344,40.76507186889648
A1688,-73.98675537109375,40.75543594360352
A1689,-73.99048614501953,40.75094223022461
A1690,-73.95008850097656,40.77138519287109
A1691,-73.9804458618164,40.74243927001953
A1692,-73.98548126220702,40.74396133422852
A1693,-73.98119354248048,40.73737335205078
A1694,-73.98104095458984,40.75865173339844
A1695,-73.96207427978516,40.7728385925293
A1696,-73.97882843017578,40.748489379882805
A1697,-73.96796417236328,40.76254653930664
A1698,-73.99518585205078,40.716663360595696
A1699,-73.98861694335938,40.73121643066406
A1700,-73.9880599975586,40.73282623291016
A1701,-74.0172119140625,40.705345153808594
A1702,-73.9542465209961,40.766109466552734
A1703,-73.95439147949219,40.77423095703125
A1704,-74.0053482055664,40.7407684326172
A1705,-73.98516845703125,40.75342559814453
A1706,-73.96674346923827,40.79402160644531
A1707,-74.01201629638672,40.70645904541016
A1708,-73.9789047241211,40.744441986083984
A1709,-73.98200988769531,40.76884460449219
A1710,-73.95420074462889,40.781055450439446
A1711,-73.95633697509764,40.775508880615234
A1712,-73.9690704345703,40.75406646728516
A1713,-73.98338317871094,40.73899459838867
A1714,-73.97709655761719,40.74702835083008
A1715,-73.99163818359375,40.73880386352539
A1716,-73.97411346435547,40.796630859375
A1717,-74.00753784179686,40.71517181396485
A1718,-73.99948120117188,40.7334442138672
A1719,-73.8625259399414,40.76896667480469
A1720,-73.99610137939453,40.725688934326165
A1721,-74.00814819335938,40.70775985717773
A1722,-73.99211120605469,40.74926376342773
A1723,-73.98092651367188,40.74446105957031
A1724,-73.97906494140625,40.76442337036133
A1725,-73.98589324951173,40.75768661499024
A1726,-73.9734115600586,40.754730224609375
A1727,-73.97440338134764,40.762237548828125
A1728,-73.9925079345703,40.76832962036133
A1729,-73.99088287353516,40.74545669555664
A1730,-73.99380493164062,40.741565704345696
A1731,-73.984619140625,40.733108520507805
A1732,-73.96238708496092,40.77910614013672
A1733,-73.99112701416014,40.74965286254882
A1734,-73.95983123779298,40.76244354248047
A1735,-74.00530242919923,40.740509033203125
A1736,-73.97581481933594,40.760719299316406
A1737,-73.98138427734375,40.74139022827149
A1738,-73.96177673339844,40.759761810302734
A1739,-73.98259735107422,40.745071411132805
A1740,-73.9632797241211,40.761905670166016
A1741,-73.9894790649414,40.71907043457031
A1742,-73.99127960205078,40.74473571777344
A1743,-73.97630310058595,40.7276611328125
A1744,-74.0078582763672,40.740264892578125
A1745,-73.974609375,40.765449523925774
A1746,-73.97813415527344,40.72530746459961
A1747,-73.97320556640625,40.75498962402344
A1748,-73.99825286865233,40.745399475097656
A1749,-73.96761322021484,40.75447845458984
A1750,-73.94059753417967,40.793060302734375
A1751,-73.98214721679686,40.771854400634766
A1752,-73.9783477783203,40.75310134887695
A1753,-74.00416564941406,40.75019454956056
A1754,-73.96439361572266,40.76737976074219
A1755,-73.98801422119139,40.774768829345696
A1756,-73.9729232788086,40.74433135986328
A1757,-73.97134399414062,40.78719329833984
A1758,-73.980712890625,40.76346969604492
A1759,-73.97404479980467,40.76226425170898
A1760,-74.01188659667967,40.721717834472656
A1761,-73.97543334960938,40.74114608764648
A1762,-73.97289276123048,40.757678985595696
A1763,-73.99453735351561,40.75064086914063
A1764,-73.97127532958984,40.75708770751953
A1765,-73.95439910888672,40.78678131103516
A1766,-73.9661865234375,40.764495849609375
A1767,-73.96577453613281,40.7598114013672
A1768,-73.99047088623048,40.73458862304688
A1769,-73.98050689697266,40.7797966003418
A1770,-73.9665756225586,40.794246673583984
A1771,-73.98951721191406,40.76214218139648
A1772,-74.00518798828125,40.7197380065918
A1773,-73.98109436035155,40.74161911010742
A1774,-73.98827362060547,40.7235221862793
A1775,-74.00762176513672,40.71541976928711
A1776,-73.9717254638672,40.76573181152344
A1777,-73.96944427490233,40.75373458862305
A1778,-74.00511169433594,40.740337371826165
A1779,-73.99622344970702,40.73165130615234
A1780,-73.97687530517578,40.78490447998047
A1781,-73.98838043212889,40.75928497314453
A1782,-73.98527526855469,40.73257064819336
A1783,-73.94425201416014,40.788101196289055
A1784,-73.95355224609375,40.779598236083984
A1785,-73.98068237304686,40.68849563598633
A1786,-73.9583740234375,40.76453399658203
A1787,-73.97759246826173,40.757488250732415
A1788,-73.86375427246092,40.76966857910156
A1789,-74.00146484375,40.73947525024414
A1790,-73.95731353759764,40.78258514404297
A1791,-73.98868560791014,40.74828338623047
A1792,-73.97593688964845,40.74459838867188
A1793,-73.97324371337889,40.76433944702149
A1794,-73.96619415283203,40.76158905029297
A1795,-73.97637176513672,40.7646369934082
A1796,-73.98018646240233,40.78507614135742
A1797,-73.98168182373048,40.740760803222656
A1798,-73.9959259033203,40.73229217529297
A1799,-73.9788818359375,40.76677322387695
A1800,-73.97186279296875,40.75666427612305
A1801,-74.01387023925781,40.71417236328125
A1802,-73.9772186279297,40.75561141967773
A1803,-73.80328369140625,40.64849853515625
A1804,-73.98108673095702,40.68999862670898
A1805,-73.9808120727539,40.76398086547852
A1806,-73.99798583984375,40.741016387939446
A1807,-74.00325775146483,40.73314666748047
A1808,-73.97098541259764,40.78828048706056
A1809,-74.00113677978516,40.7413330078125
A1810,-73.97434997558594,40.751026153564446
A1811,-73.97940063476561,40.76597595214844
A1812,-73.97738647460938,40.758350372314446
A1813,-73.98029327392578,40.7456283569336
A1814,-73.9851303100586,40.74840927124024
A1815,-73.99335479736328,40.74213790893555
A1816,-73.97918701171875,40.763309478759766
A1817,-73.96566772460938,40.76552581787109
A1818,-73.99108123779298,40.755958557128906
A1819,-73.9777603149414,40.7295150756836
A1820,-73.96095275878906,40.768836975097656
A1821,-73.97978210449217,40.75904846191406
A1822,-74.00822448730467,40.71672821044922
A1823,-73.9861831665039,40.757373809814446
A1824,-73.97854614257811,40.7451171875
A1825,-73.97225189208984,40.75626754760742
A1826,-73.99788665771484,40.74610137939453
A1827,-73.99540710449217,40.764923095703125
A1828,-73.98831176757811,40.73123550415039
A1829,-73.98165893554686,40.77064895629882
A1830,-73.98902893066406,40.7581901550293
A1831,-73.99102783203125,40.74959182739258
A1832,-73.95751953125,40.77682113647461
A1833,-73.9167709350586,40.742725372314446
A1834,-74.0154037475586,40.70930099487305
A1835,-73.96475219726561,40.76404571533203
A1836,-73.99021911621094,40.75605010986328
A1837,-73.99141693115233,40.75000762939453
A1838,-73.96515655517578,40.75497817993164
A1839,-74.01526641845702,40.71443557739258
A1840,-73.78815460205078,40.64167022705078
A1841,-73.96311950683594,40.76668930053711
A1842,-73.98554992675781,40.72726058959961
A1843,-73.99482727050781,40.72775268554688
A1844,-74.00276947021484,40.73366928100586
A1845,-73.96731567382812,40.76654052734375
A1846,-73.9758529663086,40.78934097290039
A1847,-73.98169708251953,40.7470588684082
A1848,-73.983154296875,40.72249221801758
A1849,-73.99591827392578,40.72346878051758
A1850,-73.97736358642578,40.746337890625
A1851,-74.00494384765625,40.72322463989258
A1852,-73.99090576171875,40.74540710449219
A1853,-73.9596176147461,40.773773193359375
A1854,-73.98812866210938,40.7487907409668
A1855,-73.98439025878906,40.724964141845696
A1856,-73.9573516845703,40.77024841308594
A1857,-73.96824645996092,40.76244735717773
A1858,-73.97218322753906,40.79399871826172
A1859,-73.98914337158203,40.75779724121094
A1860,-73.97708129882812,40.78519058227539
A1861,-73.94989013671875,40.77588272094727
A1862,-73.98532104492188,40.74430084228516
A1863,-74.00810241699219,40.71501159667969
A1864,-73.98164367675781,40.67934036254882
A1865,-73.95754241943358,40.77402114868164
A1866,-73.97586059570312,40.78649139404297
A1867,-74.00607299804686,40.739910125732415
A1868,-73.9569091796875,40.78019332885742
A1869,-73.98970031738281,40.73856735229492
A1870,-73.95716857910156,40.770843505859375
A1871,-73.98521423339844,40.72378158569336
A1872,-73.95499420166014,40.780086517333984
A1873,-74.00008392333984,40.742958068847656
A1874,-74.00328063964845,40.72361755371094
A1875,-73.78782653808595,40.64177703857422
A1876,-74.00123596191406,40.73099136352539
A1877,-73.96894836425781,40.76392364501953
A1878,-73.9734649658203,40.76494598388672
A1879,-73.98368072509764,40.75410842895508
A1880,-73.99913787841797,40.7382926940918
A1881,-73.98326110839844,40.74981689453125
A1882,-73.961181640625,40.76052474975586
A1883,-73.9758529663086,40.78889846801758
A1884,-73.97457885742188,40.75216674804688
A1885,-73.98253631591797,40.768211364746094
A1886,-73.98789978027342,40.724029541015625
A1887,-73.8626708984375,40.769020080566406
A1888,-73.9993667602539,40.726844787597656
A1889,-73.96415710449219,40.77005386352539
A1890,-73.98487854003906,40.779346466064446
A1891,-73.77664184570312,40.6453514099121
A1892,-74.00231170654298,40.73963165283203
A1893,-73.96488952636719,40.772491455078125
A1894,-74.0029067993164,40.74970245361328
A1895,-74.01307678222656,40.71610641479492
A1896,-74.01490020751953,40.71293258666992
A1897,-73.96954345703125,40.762691497802734
A1898,-73.98444366455078,40.72869491577149
A1899,-73.95626831054686,40.7819938659668
A1900,-73.9607925415039,40.7723388671875
A1901,-73.95964813232422,40.77103042602539
A1902,-73.9729995727539,40.7611083984375
A1903,-73.98978424072266,40.72960662841797
A1904,-74.00450134277344,40.71302032470703
A1905,-73.98638916015625,40.76717758178711
A1906,-73.98758697509764,40.73796463012695
A1907,-73.9785614013672,40.684619903564446
A1908,-73.97587585449217,40.74496841430664
A1909,-73.98844146728516,40.7323112487793
A1910,-73.95575714111328,40.76784133911133
A1911,-73.97055053710938,40.752288818359375
A1912,-73.95187377929686,40.77716064453125
A1913,-73.98515319824217,40.76874923706056
A1914,-73.98189544677734,40.76618576049805
A1915,-73.97521209716798,40.74943923950195
A1916,-73.97922515869139,40.786426544189446
A1917,-73.97517395019531,40.755897521972656
A1918,-73.97665405273438,40.78048706054688
A1919,-73.97979736328125,40.76534652709961
A1920,-73.98722076416014,40.7333869934082
A1921,-73.98910522460938,40.76194763183594
A1922,-74.00727844238281,40.71013641357422
A1923,-73.99375152587889,40.724403381347656
A1924,-73.9822540283203,40.76703643798828
A1925,-73.95113372802734,40.78241729736328
A1926,-74.00296020507811,40.73319625854492
A1927,-73.99232482910156,40.73733901977539
A1928,-73.9940185546875,40.75123977661133
A1929,-74.013671875,40.71343994140625
A1930,-73.98992156982422,40.7559928894043
A1931,-73.98856353759764,40.75798416137695
A1932,-73.96705627441406,40.76268005371094
A1933,-73.99964904785155,40.733341217041016
A1934,-73.93435668945312,40.712528228759766
A1935,-73.95282745361328,40.786319732666016
A1936,-73.99108123779298,40.74967956542969
A1937,-73.9955062866211,40.76934814453125
A1938,-73.98200988769531,40.76881790161133
A1939,-73.99674987792967,40.72057342529297
A1940,-73.95160675048828,40.77363967895508
A1941,-73.97367858886719,40.76292037963867
A1942,-73.98565673828125,40.73532104492188
A1943,-73.96231079101561,40.75921630859375
A1944,-74.00863647460938,40.71597671508789
A1945,-73.984130859375,40.76502990722656
A1946,-73.97566223144531,40.75970458984375
A1947,-73.91929626464845,40.75368118286133
A1948,-73.98381042480467,40.7383270263672
A1949,-74.00441741943358,40.7475700378418
A1950,-73.98412322998048,40.7510223388672
A1951,-74.00430297851561,40.74758529663086
A1952,-73.97704315185547,40.78091049194336
A1953,-73.9954833984375,40.738548278808594
A1954,-73.97518920898438,40.75767517089844
A1955,-73.97684478759764,40.76432037353516
A1956,-73.98203277587889,40.77758026123047
A1957,-73.98199462890625,40.762554168701165
A1958,-73.96787261962889,40.76852035522461
A1959,-73.97447967529298,40.763370513916016
A1960,-73.98483276367188,40.77419662475586
A1961,-73.98417663574217,40.74019241333008
A1962,-73.97711944580078,40.75830078125
A1963,-73.9887466430664,40.75852966308594
A1964,-73.97356414794923,40.794559478759766
A1965,-73.95372009277344,40.77901840209961
A1966,-73.95330047607422,40.771350860595696
A1967,-73.86382293701173,40.769474029541016
A1968,-73.9664306640625,40.773242950439446
A1969,-73.98878479003906,40.761096954345696
A1970,-73.99024200439453,40.75103378295898
A1971,-73.96180725097656,40.763797760009766
A1972,-73.98343658447266,40.7344207763672
A1973,-73.98516845703125,40.7317008972168
A1974,-73.98146057128906,40.78112411499024
A1975,-73.97705078125,40.789669036865234
A1976,-73.97522735595702,40.75859832763672
A1977,-73.99575805664062,40.7165412902832
A1978,-73.78204345703125,40.64466094970703
A1979,-73.98055267333984,40.75379180908203
A1980,-73.98171997070312,40.74604034423828
A1981,-73.97727203369139,40.74680709838867
A1982,-73.97785186767578,40.75267791748047
A1983,-73.97405242919923,40.79379653930664
A1984,-73.96577453613281,40.762203216552734
A1985,-73.9687271118164,40.76691818237305
A1986,-74.01145935058594,40.71003341674805
A1987,-73.95872497558594,40.772457122802734
A1988,-73.98202514648438,40.77852249145508
A1989,-73.9852523803711,40.768848419189446
A1990,-73.94867706298828,40.781959533691406
A1991,-73.98633575439453,40.73381042480469
A1992,-73.9583969116211,40.760345458984375
A1993,-73.96305847167967,40.79900741577149
A1994,-73.9711685180664,40.755008697509766
A1995,-73.99420166015625,40.73530960083008
A1996,-73.87085723876953,40.77366638183594
A1997,-74.00984954833984,40.712440490722656
A1998,-73.99651336669923,40.72547149658203
A1999,-73.99212646484375,40.749267578125
A2000,-73.9813003540039,40.76897048950195
A2001,-73.98207092285155,40.751556396484375
A2002,-73.99406433105469,40.7459373474121
A2003,-73.99172973632812,40.74926376342773
A2004,-73.93289947509764,40.85641098022461
A2005,-74.0022201538086,40.72951889038086
A2006,-73.9679946899414,40.76262283325195
A2007,-73.98448944091797,40.760059356689446
A2008,-73.97569274902342,40.78155517578125
A2009,-73.9996566772461,40.7615623474121
A2010,-73.99483489990233,40.739994049072266
A2011,-73.94046783447266,40.81440353393555
A2012,-73.99800109863281,40.721015930175774
A2013,-73.98252868652342,40.7314910888672
A2014,-74.00537109375,40.72877883911133
A2015,-73.97138977050781,40.750770568847656
A2016,-74.00479125976561,40.73738861083984
A2017,-73.9664306640625,40.76157379150391
A2018,-73.96382141113281,40.776832580566406
A2019,-73.86257934570312,40.768829345703125
A2020,-73.79066467285155,40.6440887451172
A2021,-73.96637725830078,40.76472091674805
A2022,-74.00464630126953,40.728633880615234
A2023,-73.99849700927734,40.72467803955078
A2024,-73.99462890625,40.7402801513672
A2025,-74.00044250488281,40.72397232055664
A2026,-73.95507049560547,40.779251098632805
A2027,-73.86276245117188,40.76887130737305
A2028,-73.9601821899414,40.76631927490234
A2029,-73.96807861328125,40.76250457763672
A2030,-73.98722076416014,40.73867034912109
A2031,-74.00496673583984,40.73327255249024
A2032,-73.98896026611328,40.7215232849121
A2033,-74.00407409667967,40.72572326660156
A2034,-73.9749984741211,40.76192092895508
A2035,-73.97856903076173,40.75594329833984
A2036,-73.96744537353516,40.76603317260742
A2037,-73.9969482421875,40.72286224365234
A2038,-73.99281311035155,40.72792816162109
A2039,-73.99996185302734,40.733036041259766
A2040,-73.98526000976561,40.759441375732415
A2041,-73.95825958251953,40.78120040893555
A2042,-73.9848403930664,40.76894378662109
A2043,-73.9679183959961,40.762519836425774
A2044,-73.9835205078125,40.780715942382805
A2045,-73.95389556884764,40.7786979675293
A2046,-73.97376251220702,40.76354598999024
A2047,-73.99492645263672,40.72695159912109
A2048,-73.98517608642578,40.72369003295898
A2049,-73.98413848876953,40.75761032104492
A2050,-73.9855728149414,40.74663925170898
A2051,-73.99720764160156,40.7221565246582
A2052,-73.9652099609375,40.80651092529297
A2053,-73.98773956298828,40.732421875
A2054,-73.982177734375,40.77391052246094
A2055,-73.99811553955078,40.741260528564446
A2056,-73.99024963378906,40.75085067749024
A2057,-73.97976684570312,40.73025131225586
A2058,-73.9779281616211,40.75448989868164
A2059,-73.95716857910156,40.78588485717773
A2060,-73.98233032226561,40.7744598388672
A2061,-73.97662353515625,40.78816986083984
A2062,-73.78746032714845,40.641311645507805
A2063,-73.99724578857422,40.736698150634766
A2064,-74.00797271728516,40.70582580566406
A2065,-73.97399139404298,40.76422882080078
A2066,-73.96488952636719,40.76655197143555
A2067,-73.98047637939453,40.784950256347656
A2068,-73.92924499511719,40.75215911865234
A2069,-74.00621795654298,40.744720458984375
A2070,-74.00515747070312,40.721771240234375
A2071,-74.00802612304686,40.73997116088867
A2072,-73.98802185058595,40.77950286865234
A2073,-73.99114990234375,40.729846954345696
A2074,-73.99561309814453,40.75949096679688
A2075,-74.00897216796875,40.71325302124024
A2076,-74.0020980834961,40.72989654541016
A2077,-73.97109985351561,40.78813934326172
A2078,-73.8734130859375,40.774261474609375
A2079,-73.96260070800781,40.764698028564446
A2080,-74.00498199462889,40.70710754394531
A2081,-73.8118438720703,40.694454193115234
A2082,-73.98663330078125,40.76150131225586
A2083,-73.9867172241211,40.72568130493164
A2084,-73.91879272460938,40.74225616455078
A2085,-73.99304962158203,40.757766723632805
A2086,-73.98664093017578,40.769229888916016
A2087,-73.98204803466798,40.7739372253418
A2088,-73.98605346679686,40.759910583496094
A2089,-73.98918914794923,40.73006439208984
A2090,-73.99995422363281,40.73444747924805
A2091,-73.95592498779298,40.7679100036621
A2092,-73.97394561767578,40.76439666748047
A2093,-73.87300872802734,40.77410125732422
A2094,-73.99201202392578,40.74266052246094
A2095,-73.95089721679686,40.778858184814446
A2096,-73.97016906738281,40.78589630126953
A2097,-73.98641204833984,40.7516975402832
A2098,-74.00539398193358,40.73701095581056
A2099,-73.98916625976561,40.7576560974121
A2100,-74.00858306884764,40.71369934082031
A2101,-74.00213623046875,40.70901870727539
A2102,-73.98639678955078,40.75543594360352
A2103,-73.95362091064453,40.78717422485352
A2104,-74.00498199462889,40.74803161621094
A2105,-73.97261047363281,40.74887847900391
A2106,-73.95323181152342,40.77175521850586
A2107,-73.95696258544923,40.77748489379882
A2108,-73.9666519165039,40.76152038574219
A2109,-73.98672485351561,40.75524139404297
A2110,-73.97734832763672,40.77606964111328
A2111,-73.98466491699219,40.73248291015625
A2112,-73.95809173583984,40.7730712890625
A2113,-73.98136901855469,40.68560028076172
A2114,-73.95069885253906,40.77921295166016
A2115,-73.9864501953125,40.74680709838867
A2116,-73.96604919433594,40.76185989379882
A2117,-73.99031066894531,40.75621032714844
A2118,-73.9773941040039,40.78443145751953
A2119,-73.87104797363281,40.77358627319336
A2120,-73.97813415527344,40.75308609008789
A2121,-74.00871276855469,40.73199081420898
A2122,-73.87466430664062,40.77415466308594
A2123,-73.9793243408203,40.76446533203125
A2124,-73.94683837890625,40.749420166015625
A2125,-73.9828872680664,40.76066970825195
A2126,-73.99760437011719,40.75638961791992
A2127,-73.95635986328125,40.771026611328125
A2128,-73.9766845703125,40.7393913269043
A2129,-74.00853729248048,40.71525192260742
A2130,-73.97736358642578,40.758094787597656
A2131,-74.01619720458984,40.71131134033203
A2132,-73.97284698486328,40.79532623291016
A2133,-73.98237609863281,40.731201171875
A2134,-74.00231170654298,40.73315048217773
A2135,-73.96012878417967,40.76193237304688
A2136,-73.98165893554686,40.76887512207031
A2137,-73.98117828369139,40.78076934814453
A2138,-73.98213958740233,40.76485824584961
A2139,-73.99146270751953,40.74486923217773
A2140,-73.97293090820312,40.75609588623047
A2141,-73.99776458740233,40.74121475219727
A2142,-73.93865966796875,40.760608673095696
A2143,-73.96143341064453,40.777359008789055
A2144,-73.99900817871094,40.746109008789055
A2145,-73.99612426757811,40.76490020751953
A2146,-73.95594024658203,40.7813606262207
A2147,-74.00718688964845,40.70991897583008
A2148,-73.9420623779297,40.83805847167969
A2149,-73.951904296875,40.775535583496094
A2150,-73.97117614746092,40.76349258422852
A2151,-74.00373077392578,40.732208251953125
A2152,-73.86319732666014,40.76991653442384
A2153,-73.98994445800781,40.76159286499024
A2154,-73.9506607055664,40.77164077758789
A2155,-73.9747543334961,40.759273529052734
A2156,-73.96651458740233,40.7648811340332
A2157,-73.98251342773438,40.7507209777832
A2158,-73.99131774902342,40.72784423828125
A2159,-73.95013427734375,40.80973052978516
A2160,-73.98204803466798,40.778568267822266
A2161,-73.95804595947266,40.778717041015625
A2162,-74.00981903076173,40.70513916015625
A2163,-73.98342132568358,40.724475860595696
A2164,-73.87290954589844,40.77411651611328
A2165,-73.98240661621094,40.75086212158203
A2166,-73.98513793945312,40.76852035522461
A2167,-73.99227142333984,40.73044967651367
A2168,-73.97959899902342,40.74959564208984
A2169,-73.98252868652342,40.75924682617188
A2170,-73.95459747314453,40.77389144897461
A2171,-73.99009704589844,40.73482131958008
A2172,-73.9563980102539,40.771499633789055
A2173,-73.97880554199219,40.755813598632805
A2174,-73.98058319091797,40.75352478027344
A2175,-73.95452880859375,40.78755569458008
A2176,-74.01576232910156,40.71500015258789
A2177,-73.97645568847656,40.758331298828125
A2178,-74.01516723632812,40.714298248291016
A2179,-73.94241333007811,40.790802001953125
A2180,-73.99957275390625,40.74184036254882
A2181,-73.98767852783203,40.72106170654297
A2182,-74.00122833251953,40.727703094482415
A2183,-73.95449829101561,40.76977157592773
A2184,-73.96612548828125,40.76472473144531
A2185,-73.98201751708984,40.7689323425293
A2186,-73.98055267333984,40.73394775390625
A2187,-73.96308898925781,40.77092361450195
A2188,-73.97016906738281,40.76826858520508
A2189,-73.98100280761719,40.75886154174805
A2190,-73.98109436035155,40.744667053222656
A2191,-73.98482513427734,40.77416610717773
A2192,-73.9622573852539,40.779029846191406
A2193,-73.9763412475586,40.7450065612793
A2194,-73.98848724365233,40.750221252441406
A2195,-73.9925765991211,40.74819946289063
A2196,-73.99422454833984,40.75094604492188
A2197,-74.00244140625,40.73965835571289
A2198,-73.98744201660156,40.73291778564453
A2199,-73.98775482177734,40.75382614135742
A2200,-73.97869873046875,40.73667907714844
A2201,-73.7899398803711,40.64373397827149
A2202,-73.98816680908203,40.76473236083984
A2203,-73.97992706298828,40.765506744384766
A2204,-74.00346374511719,40.74026107788086
A2205,-73.98271179199219,40.74666976928711
A2206,-73.98097229003906,40.74433135986328
A2207,-73.9818115234375,40.77766036987305
A2208,-73.99693298339844,40.74477005004882
A2209,-73.95584869384764,40.779739379882805
A2210,-74.00189971923827,40.74690246582031
A2211,-73.95694732666014,40.77027893066406
A2212,-73.97417449951173,40.782981872558594
A2213,-74.00202178955078,40.728191375732415
A2214,-73.98897552490233,40.73745727539063
A2215,-73.98824310302734,40.72317123413086
A2216,-73.98404693603516,40.76127243041992
A2217,-74.01266479492188,40.71685791015625
A2218,-73.95658111572266,40.77509307861328
A2219,-73.98188781738281,40.7628288269043
A2220,-73.95401763916014,40.766578674316406
A2221,-73.9530258178711,40.80986022949219
A2222,-73.99169921875,40.765079498291016
A2223,-73.9991683959961,40.7188606262207
A2224,-73.97146606445312,40.75611114501953
A2225,-74.00224304199219,40.72951126098633
A2226,-73.9626693725586,40.774051666259766
A2227,-73.99596405029298,40.73714065551758
A2228,-73.86280059814453,40.76898956298828
A2229,-74.00647735595702,40.73280715942384
A2230,-73.97744750976561,40.738243103027344
A2231,-73.9886474609375,40.721038818359375
A2232,-73.98567962646483,40.73486709594727
A2233,-73.96770477294923,40.75579833984375
A2234,-73.78968048095702,40.64685821533203
A2235,-73.78214263916014,40.64462661743164
A2236,-73.97417449951173,40.79166030883789
A2237,-73.99858856201173,40.72320175170898
A2238,-73.9842529296875,40.72501373291016
A2239,-73.98746490478516,40.74399566650391
A2240,-73.97798919677734,40.76305770874024
A2241,-73.97456359863281,40.76242446899414
A2242,-73.98866271972656,40.76189804077149
A2243,-73.99391174316406,40.73530197143555
A2244,-73.98445129394531,40.73129653930664
A2245,-73.98089599609375,40.74205017089844
A2246,-73.96696472167967,40.766788482666016
A2247,-73.99446868896483,40.7404670715332
A2248,-73.99292755126953,40.72317886352539
A2249,-74.00200653076173,40.74052047729492
A2250,-73.95101928710938,40.78271865844727
A2251,-73.98358154296875,40.74335861206056
A2252,-73.97891998291014,40.761821746826165
A2253,-73.98531341552734,40.76360321044922
A2254,-74.00685882568358,40.71615982055664
A2255,-73.96934509277344,40.759986877441406
A2256,-73.97615051269531,40.78823852539063
A2257,-73.96026611328125,40.77049255371094
A2258,-73.97645568847656,40.765716552734375
A2259,-73.98278045654298,40.7507209777832
A2260,-73.98190307617188,40.752052307128906
A2261,-73.98297119140625,40.755516052246094
A2262,-74.00428771972656,40.724964141845696
A2263,-73.99861907958984,40.723003387451165
A2264,-73.97830963134764,40.748146057128906
A2265,-74.0003662109375,40.72872924804688
A2266,-73.98161315917967,40.76789855957031
A2267,-73.9417953491211,40.8129768371582
A2268,-73.96305084228516,40.77456283569336
A2269,-73.98348236083984,40.7648811340332
A2270,-73.96868133544923,40.76438903808594
A2271,-73.78981018066406,40.64676284790039
A2272,-73.98158264160156,40.74085235595703
A2273,-73.96308135986328,40.67179870605469
A2274,-73.99625396728516,40.71597290039063
A2275,-74.00215911865233,40.739627838134766
A2276,-73.97551727294923,40.78947067260742
A2277,-73.99698638916014,40.74225997924805
A2278,-73.98194885253906,40.771881103515625
A2279,-73.97225952148438,40.782562255859375
A2280,-74.00202178955078,40.73964309692384
A2281,-73.9775390625,40.74238204956056
A2282,-73.97774505615233,40.788856506347656
A2283,-73.87075805664062,40.77361679077149
A2284,-73.98203277587889,40.75169372558594
A2285,-73.98170471191406,40.7519645690918
A2286,-73.96765899658203,40.75587844848633
A2287,-73.96172332763672,40.773681640625
A2288,-73.97978973388672,40.76546096801758
A2289,-73.97440338134764,40.763431549072266
A2290,-73.97727203369139,40.75870132446289
A2291,-73.97310638427734,40.751930236816406
A2292,-73.96489715576173,40.76391220092773
A2293,-73.97393798828125,40.75976943969727
A2294,-73.98345184326173,40.74702835083008
A2295,-73.98181915283203,40.77619934082031
A2296,-73.78233337402342,40.64463806152344
A2297,-73.97150421142578,40.75428771972656
A2298,-73.98046112060547,40.77068328857422
A2299,-73.86273956298828,40.76887130737305
A2300,-73.98741912841797,40.74394226074219
A2301,-74.0024185180664,40.73770904541016
A2302,-73.95327758789062,40.77576446533203
A2303,-73.9896011352539,40.743255615234375
A2304,-73.97334289550781,40.74388122558594
A2305,-73.98351287841797,40.76070022583008
A2306,-73.99915313720702,40.727851867675774
A2307,-74.01415252685547,40.71245956420898
A2308,-73.98838043212889,40.718170166015625
A2309,-73.96347045898438,40.76169967651367
A2310,-74.00330352783203,40.71379852294922
A2311,-73.96488952636719,40.79157638549805
A2312,-73.99503326416014,40.72502517700195
A2313,-73.95440673828125,40.78102493286133
A2314,-73.99978637695312,40.743518829345696
A2315,-73.99333953857422,40.74703598022461
A2316,-73.98501586914062,40.746829986572266
A2317,-73.97644805908203,40.7335205078125
A2318,-73.99101257324217,40.75012969970703
A2319,-74.008056640625,40.74038314819336
