street_marker,RequestTime,tripDistance,aim_marker,lon,lat
A9053,1384.0,600.0,A19053,-73.9738998413086,40.75638961791992
A9054,1384.0,2100.0,A19054,-74.00200653076173,40.73491668701172
A9055,1384.0,900.0,A19055,-73.99472808837889,40.746109008789055
A9056,1385.0,17370.0,A19056,-73.78284454345702,40.64445877075195
A9057,1385.0,1300.0,A19057,-73.97707366943358,40.75856018066406
A9058,1385.0,1040.0,A19058,-73.97911071777342,40.740360260009766
A9059,1385.0,7060.0,A19059,-73.99188232421875,40.75577545166016
A9060,1385.0,850.0,A19060,-74.01415252685547,40.71419143676758
A9061,1386.0,1120.0,A19061,-73.99112701416014,40.7544059753418
A9062,1386.0,590.0,A19062,-73.98235321044923,40.7769775390625
A9063,1386.0,1650.0,A19063,-74.00399017333984,40.721973419189446
A9064,1386.0,1000.0,A19064,-73.98606109619139,40.75861740112305
A9065,1386.0,1300.0,A19065,-73.976318359375,40.74822235107422
A9066,1386.0,1230.0,A19066,-73.9964370727539,40.73733901977539
A9067,1387.0,9700.0,A19067,-73.97203063964845,40.753543853759766
A9068,1387.0,3800.0,A19068,-73.94896697998048,40.77341842651367
A9069,1387.0,440.0,A19069,-74.00518798828125,40.72881317138672
A9070,1388.0,1560.0,A19070,-73.98428344726561,40.754180908203125
A9071,1388.0,1180.0,A19071,-73.99994659423827,40.73897171020508
A9072,1388.0,1110.0,A19072,-73.97284698486328,40.75320053100586
A9073,1388.0,18800.0,A19073,-73.7903823852539,40.64374923706056
A9074,1388.0,1500.0,A19074,-73.97511291503906,40.75161361694336
A9075,1388.0,3570.0,A19075,-73.95909118652342,40.78327941894531
A9076,1389.0,7300.0,A19076,-73.9521255493164,40.7663688659668
A9077,1389.0,2200.0,A19077,-73.97575378417967,40.79143524169922
A9078,1389.0,5800.0,A19078,-73.9510498046875,40.782745361328125
A9079,1389.0,1700.0,A19079,-73.95790100097656,40.81630706787109
A9080,1389.0,680.0,A19080,-73.96027374267578,40.77001190185546
A9081,1389.0,900.0,A19081,-73.9540023803711,40.78435516357422
A9082,1390.0,2610.0,A19082,-73.98380279541014,40.75973129272461
A9083,1390.0,800.0,A19083,-73.98797607421875,40.75080871582031
A9084,1390.0,5000.0,A19084,-74.01473236083984,40.7094841003418
A9085,1390.0,1900.0,A19085,-74.0035400390625,40.74350738525391
A9086,1390.0,1800.0,A19086,-73.99797058105469,40.717079162597656
A9087,1390.0,500.0,A19087,-73.95987701416014,40.773475646972656
A9088,1390.0,1200.0,A19088,-73.97671508789062,40.76598358154297
A9089,1391.0,1720.0,A19089,-73.9710464477539,40.74728012084961
A9090,1391.0,1000.0,A19090,-73.98796844482422,40.71890258789063
A9091,1391.0,1560.0,A19091,-73.96746063232422,40.76881790161133
A9092,1391.0,1190.0,A19092,-73.98068237304686,40.68871688842773
A9093,1391.0,1240.0,A19093,-73.94799041748048,40.77647399902344
A9094,1391.0,1500.0,A19094,-73.97557067871092,40.781856536865234
A9095,1391.0,1800.0,A19095,-73.98941802978516,40.75050735473633
A9096,1391.0,1100.0,A19096,-73.95113372802734,40.77845001220703
A9097,1391.0,1690.0,A19097,-73.95596313476561,40.772171020507805
A9098,1391.0,920.0,A19098,-73.98766326904298,40.73271942138672
A9099,1392.0,830.0,A19099,-74.01654052734375,40.7051010131836
A9100,1392.0,2450.0,A19100,-73.96920013427734,40.7983512878418
A9101,1392.0,1120.0,A19101,-73.9698715209961,40.76565170288086
A9102,1392.0,2400.0,A19102,-73.96780395507811,40.76836395263672
A9103,1392.0,1600.0,A19103,-73.98014068603516,40.783550262451165
A9104,1392.0,2500.0,A19104,-73.97746276855469,40.763328552246094
A9105,1393.0,400.0,A19105,-74.00263977050781,40.73034286499024
A9106,1393.0,1270.0,A19106,-73.9779281616211,40.75738143920898
A9107,1393.0,580.0,A19107,-74.00383758544923,40.73836898803711
A9108,1394.0,920.0,A19108,-73.9867172241211,40.722461700439446
A9109,1394.0,2370.0,A19109,-74.00798797607422,40.74216842651367
A9110,1394.0,1200.0,A19110,-73.96663665771484,40.76448059082031
A9111,1394.0,900.0,A19111,-73.99089813232422,40.745513916015625
A9112,1394.0,820.0,A19112,-74.00047302246092,40.732288360595696
A9113,1395.0,4500.0,A19113,-73.99039459228516,40.74191284179688
A9114,1395.0,1300.0,A19114,-74.00585174560547,40.737342834472656
A9115,1395.0,630.0,A19115,-73.96884155273438,40.76084899902344
A9116,1395.0,1700.0,A19116,-74.01522827148438,40.709415435791016
A9117,1395.0,1210.0,A19117,-73.98532104492188,40.731693267822266
A9118,1395.0,600.0,A19118,-74.00244140625,40.73906707763672
A9119,1396.0,2360.0,A19119,-74.00881195068358,40.714031219482415
A9120,1396.0,960.0,A19120,-73.97843933105469,40.788116455078125
A9121,1396.0,2730.0,A19121,-74.01071166992188,40.71070098876953
A9122,1396.0,1200.0,A19122,-73.9775390625,40.75243377685546
A9123,1396.0,1600.0,A19123,-73.99430847167967,40.74558639526367
A9124,1396.0,3000.0,A19124,-73.9858169555664,40.75066375732422
A9125,1396.0,900.0,A19125,-73.96855163574217,40.80181503295898
A9126,1396.0,4040.0,A19126,-73.99617767333984,40.72595977783203
A9127,1397.0,2390.0,A19127,-73.9727020263672,40.7591209411621
A9128,1397.0,1200.0,A19128,-73.98565673828125,40.73277282714844
A9129,1397.0,700.0,A19129,-73.98882293701173,40.77665328979492
A9130,1397.0,200.0,A19130,-73.95409393310547,40.76408386230469
A9131,1397.0,4190.0,A19131,-73.98800659179686,40.748531341552734
A9132,1397.0,4980.0,A19132,-73.95144653320312,40.7739143371582
A9133,1397.0,1850.0,A19133,-73.97413635253906,40.7829704284668
A9134,1397.0,3330.0,A19134,-73.94879150390625,40.77762985229492
A9135,1397.0,700.0,A19135,-73.98941040039062,40.76267623901367
A9136,1398.0,620.0,A19136,-73.97023010253906,40.761905670166016
A9137,1398.0,930.0,A19137,-73.97859191894531,40.74519348144531
A9138,1399.0,3810.0,A19138,-73.95980072021484,40.77616882324219
A9139,1399.0,3800.0,A19139,-73.9915313720703,40.75453567504882
A9140,1399.0,1590.0,A19140,-73.994873046875,40.74008941650391
A9141,1399.0,1800.0,A19141,-74.00406646728516,40.72100830078125
A9142,1399.0,800.0,A19142,-73.9784927368164,40.741016387939446
A9143,1399.0,800.0,A19143,-73.98446655273438,40.76485824584961
A9144,1399.0,6300.0,A19144,-73.99422454833984,40.75110626220703
A9145,1399.0,1500.0,A19145,-73.96730041503906,40.75556182861328
A9146,1400.0,4160.0,A19146,-74.00961303710938,40.71498107910156
A9147,1400.0,1400.0,A19147,-74.00428771972656,40.72578811645508
A9148,1400.0,500.0,A19148,-73.9788818359375,40.785152435302734
A9149,1400.0,1310.0,A19149,-73.97589874267578,40.75939178466797
A9150,1400.0,1200.0,A19150,-73.98250579833984,40.751014709472656
A9151,1400.0,3600.0,A19151,-73.99746704101561,40.720741271972656
A9152,1400.0,1900.0,A19152,-73.95606994628906,40.77865982055664
A9153,1401.0,4800.0,A19153,-73.97175598144531,40.79434585571289
A9154,1401.0,2290.0,A19154,-73.97631072998048,40.76480865478516
A9155,1401.0,2880.0,A19155,-73.97160339355469,40.74647521972656
A9156,1402.0,2400.0,A19156,-73.95550537109375,40.77921295166016
A9157,1402.0,3500.0,A19157,-73.95526123046875,40.76882553100586
A9158,1402.0,700.0,A19158,-73.98529815673827,40.753719329833984
A9159,1402.0,900.0,A19159,-73.97600555419923,40.78620529174805
A9160,1402.0,2040.0,A19160,-73.98571014404298,40.7620506286621
A9161,1402.0,1930.0,A19161,-73.98314666748048,40.76689147949219
A9162,1402.0,1880.0,A19162,-73.95480346679686,40.7714958190918
A9163,1402.0,1080.0,A19163,-73.98413848876953,40.766426086425774
A9164,1402.0,1240.0,A19164,-73.96575927734375,40.76538848876953
A9165,1402.0,660.0,A19165,-74.00644683837889,40.7445182800293
A9166,1403.0,1300.0,A19166,-73.96651458740233,40.75657272338867
A9167,1403.0,3000.0,A19167,-73.97394561767578,40.73765563964844
A9168,1403.0,1800.0,A19168,-73.95621490478516,40.77814865112305
A9169,1403.0,700.0,A19169,-73.99691009521484,40.73159408569336
A9170,1403.0,1130.0,A19170,-73.9677734375,40.75166702270508
A9171,1403.0,4010.0,A19171,-73.98133087158203,40.759868621826165
A9172,1404.0,2300.0,A19172,-73.98279571533203,40.73545837402344
A9173,1404.0,1700.0,A19173,-73.9530029296875,40.77576446533203
A9174,1405.0,6600.0,A19174,-73.96006774902342,40.71062088012695
A9175,1405.0,5500.0,A19175,-73.97279357910156,40.7933464050293
A9176,1405.0,3190.0,A19176,-73.98076629638672,40.74686813354492
A9177,1406.0,1850.0,A19177,-73.98631286621094,40.73389053344727
A9178,1406.0,1100.0,A19178,-73.97369384765625,40.75471878051758
A9179,1406.0,17500.0,A19179,-73.78532409667967,40.6484603881836
A9180,1406.0,4200.0,A19180,-73.9826431274414,40.76763916015625
A9181,1406.0,1600.0,A19181,-73.99722290039062,40.71928024291992
A9182,1407.0,600.0,A19182,-74.00814056396483,40.738868713378906
A9183,1407.0,900.0,A19183,-73.98197937011719,40.74874877929688
A9184,1407.0,900.0,A19184,-73.98838806152342,40.73138046264648
A9185,1407.0,1900.0,A19185,-73.99407958984375,40.75111389160156
A9186,1407.0,2200.0,A19186,-74.00445556640625,40.752307891845696
A9187,1407.0,1600.0,A19187,-74.0019989013672,40.73527526855469
A9188,1407.0,890.0,A19188,-73.97753143310547,40.76362228393555
A9189,1407.0,2400.0,A19189,-73.98200988769531,40.75558090209961
A9190,1407.0,20400.0,A19190,-73.78150177001953,40.64482879638672
A9191,1407.0,4000.0,A19191,-73.9830551147461,40.75404357910156
A9192,1407.0,6330.0,A19192,-73.98123931884764,40.75992584228516
A9193,1408.0,8650.0,A19193,-73.86369323730467,40.769569396972656
A9194,1408.0,2300.0,A19194,-73.9888916015625,40.73516082763672
A9195,1409.0,1910.0,A19195,-73.98220825195312,40.77743148803711
A9196,1409.0,3400.0,A19196,-73.98656463623048,40.74811172485352
A9197,1409.0,800.0,A19197,-73.96078491210938,40.76551055908203
A9198,1409.0,2100.0,A19198,-73.97555541992188,40.78924560546875
A9199,1409.0,7900.0,A19199,-73.98870086669923,40.72238159179688
A9200,1409.0,1450.0,A19200,-73.98726654052734,40.733131408691406
A9201,1409.0,1600.0,A19201,-73.96919250488281,40.79095458984375
A9202,1409.0,320.0,A19202,-73.97377014160156,40.762794494628906
A9203,1409.0,4500.0,A19203,-73.99993133544923,40.736133575439446
A9204,1409.0,2900.0,A19204,-73.99401092529298,40.7209587097168
A9205,1409.0,800.0,A19205,-73.99891662597656,40.73937225341797
A9206,1410.0,1860.0,A19206,-73.991943359375,40.74924087524414
A9207,1410.0,1980.0,A19207,-73.95513153076173,40.77936935424805
A9208,1410.0,3690.0,A19208,-73.989013671875,40.75038146972656
A9209,1410.0,2080.0,A19209,-73.96923065185547,40.7664794921875
A9210,1410.0,1180.0,A19210,-73.99072265625,40.73460006713867
A9211,1410.0,11710.0,A19211,-73.87115478515625,40.77378082275391
A9212,1411.0,3240.0,A19212,-73.95641326904298,40.77817153930664
A9213,1411.0,1490.0,A19213,-73.97508239746092,40.75797271728516
A9214,1411.0,1400.0,A19214,-73.99131774902342,40.74508285522461
A9215,1411.0,2000.0,A19215,-73.970947265625,40.76386260986328
A9216,1411.0,1800.0,A19216,-73.98023986816406,40.75115203857422
A9217,1411.0,640.0,A19217,-73.98326110839844,40.74972152709961
A9218,1411.0,1800.0,A19218,-73.97779083251953,40.74631118774414
A9219,1411.0,4300.0,A19219,-74.00122833251953,40.73642349243164
A9220,1412.0,1300.0,A19220,-73.96356964111328,40.77533721923828
A9221,1412.0,3460.0,A19221,-73.978759765625,40.785621643066406
A9222,1412.0,1600.0,A19222,-73.95510864257811,40.768951416015625
A9223,1412.0,3120.0,A19223,-73.97944641113281,40.76165008544922
A9224,1412.0,1300.0,A19224,-73.9579849243164,40.776172637939446
A9225,1412.0,3600.0,A19225,-74.00151062011719,40.71915435791016
A9226,1413.0,300.0,A19226,-73.9720458984375,40.76275634765625
A9227,1414.0,1790.0,A19227,-73.98519134521484,40.7465705871582
A9228,1414.0,1560.0,A19228,-73.96426391601561,40.75893783569336
A9229,1414.0,840.0,A19229,-73.96109771728516,40.76488876342773
A9230,1414.0,3380.0,A19230,-73.9461441040039,40.80706024169922
A9231,1415.0,1000.0,A19231,-73.98677825927734,40.75558471679688
A9232,1415.0,1500.0,A19232,-73.96670532226561,40.79388427734375
A9233,1415.0,1100.0,A19233,-74.00523376464844,40.72063064575195
A9234,1415.0,1100.0,A19234,-73.99085998535155,40.74951934814453
A9235,1415.0,260.0,A19235,-73.9935073852539,40.74190902709961
A9236,1416.0,2200.0,A19236,-73.96589660644531,40.712703704833984
A9237,1416.0,0.0,A19237,-73.98079681396483,40.737911224365234
A9238,1416.0,3640.0,A19238,-73.99179840087889,40.77030944824219
A9239,1416.0,3200.0,A19239,-73.98184204101561,40.77164077758789
A9240,1416.0,1900.0,A19240,-73.9964370727539,40.72547912597656
A9241,1416.0,3600.0,A19241,-73.97262573242188,40.75597381591797
A9242,1416.0,600.0,A19242,-73.97692108154298,40.75145721435546
A9243,1416.0,4210.0,A19243,-73.9891586303711,40.72676849365234
A9244,1417.0,2900.0,A19244,-73.9744873046875,40.75650787353516
A9245,1417.0,1000.0,A19245,-73.98149871826173,40.76441955566406
A9246,1417.0,2600.0,A19246,-73.96456146240233,40.76955795288086
A9247,1417.0,2200.0,A19247,-74.00923919677734,40.70381927490234
A9248,1417.0,1700.0,A19248,-73.9861602783203,40.7472038269043
A9249,1417.0,1100.0,A19249,-73.96900939941406,40.75748443603516
A9250,1417.0,3170.0,A19250,-73.97373199462889,40.76276016235352
A9251,1418.0,1970.0,A19251,-73.9727783203125,40.75809097290039
A9252,1418.0,4300.0,A19252,-74.00546264648438,40.739288330078125
A9253,1418.0,7870.0,A19253,-73.87306213378906,40.774028778076165
A9254,1419.0,5600.0,A19254,-73.98989868164062,40.74684143066406
A9255,1419.0,2460.0,A19255,-73.98297882080078,40.75598907470703
A9256,1419.0,1800.0,A19256,-74.00029754638672,40.72552490234375
A9257,1419.0,2600.0,A19257,-73.98304748535155,40.76102828979492
A9258,1419.0,800.0,A19258,-74.00505065917967,40.72865676879882
A9259,1419.0,2270.0,A19259,-73.97908782958984,40.7819709777832
A9260,1420.0,3300.0,A19260,-74.00440216064453,40.71620559692384
A9261,1420.0,1200.0,A19261,-74.00155639648438,40.732288360595696
A9262,1420.0,600.0,A19262,-73.97293090820312,40.78564834594727
A9263,1420.0,900.0,A19263,-73.9835205078125,40.72190475463867
A9264,1420.0,3000.0,A19264,-74.00765228271484,40.71165466308594
A9265,1420.0,600.0,A19265,-74.00169372558595,40.71954345703125
A9266,1420.0,1480.0,A19266,-74.00871276855469,40.71350860595703
A9267,1420.0,2950.0,A19267,-74.00672149658203,40.73112869262695
A9268,1420.0,920.0,A19268,-73.97618865966798,40.75006103515625
A9269,1420.0,1070.0,A19269,-73.95561218261719,40.773601531982415
A9270,1420.0,600.0,A19270,-73.952880859375,40.77676010131836
A9271,1421.0,400.0,A19271,-74.00257110595702,40.73978805541992
A9272,1421.0,12880.0,A19272,-73.98949432373048,40.744102478027344
A9273,1421.0,610.0,A19273,-73.98764038085938,40.75003433227539
A9274,1421.0,8520.0,A19274,-73.95661926269531,40.775028228759766
A9275,1421.0,3160.0,A19275,-73.97521209716798,40.73308944702149
A9276,1421.0,1690.0,A19276,-73.97044372558594,40.755767822265625
A9277,1421.0,1220.0,A19277,-73.98403930664062,40.729270935058594
A9278,1421.0,1340.0,A19278,-73.99249267578125,40.73051071166992
A9279,1422.0,1280.0,A19279,-73.96456909179686,40.76435470581056
A9280,1422.0,1600.0,A19280,-73.9553451538086,40.773487091064446
A9281,1422.0,17140.0,A19281,-73.98593139648438,40.7587890625
A9282,1422.0,800.0,A19282,-73.95540618896483,40.77353286743164
A9283,1423.0,680.0,A19283,-73.9826889038086,40.74568939208984
A9284,1423.0,1300.0,A19284,-73.9749984741211,40.755218505859375
A9285,1423.0,1680.0,A19285,-74.00509643554686,40.74563980102539
A9286,1423.0,5100.0,A19286,-74.00978851318358,40.70494842529297
A9287,1423.0,1910.0,A19287,-73.97740936279298,40.75787734985352
A9288,1423.0,1400.0,A19288,-73.98362731933594,40.738311767578125
A9289,1423.0,2800.0,A19289,-73.99524688720702,40.7496452331543
A9290,1424.0,1290.0,A19290,-73.97915649414062,40.73736190795898
A9291,1424.0,1290.0,A19291,-73.97673034667967,40.75174331665039
A9292,1424.0,600.0,A19292,-73.98896789550781,40.73072052001953
A9293,1425.0,1060.0,A19293,-74.01310729980467,40.7047233581543
A9294,1425.0,2110.0,A19294,-73.95654296875,40.7732048034668
A9295,1425.0,1190.0,A19295,-73.99099731445312,40.73965072631836
A9296,1425.0,830.0,A19296,-73.94227600097656,40.82240295410156
A9297,1425.0,2130.0,A19297,-73.97759246826173,40.7769012451172
A9298,1425.0,2070.0,A19298,-74.00235748291014,40.74782943725586
A9299,1425.0,5460.0,A19299,-73.9739990234375,40.74734878540039
A9300,1426.0,3570.0,A19300,-73.95204162597656,40.768867492675774
A9301,1426.0,1070.0,A19301,-73.9811248779297,40.76791763305664
A9302,1426.0,2250.0,A19302,-73.96646881103516,40.75802230834961
A9303,1426.0,1750.0,A19303,-74.00400543212889,40.75292205810546
A9304,1426.0,1840.0,A19304,-73.97574615478516,40.75962829589844
A9305,1426.0,950.0,A19305,-73.96434020996092,40.76445770263672
A9306,1427.0,1200.0,A19306,-73.96758270263672,40.760009765625
A9307,1427.0,3870.0,A19307,-73.99337768554686,40.735855102539055
A9308,1427.0,2100.0,A19308,-73.97010803222656,40.75288009643555
A9309,1427.0,2300.0,A19309,-73.9571762084961,40.77409744262695
A9310,1427.0,3530.0,A19310,-74.0027618408203,40.72469711303711
A9311,1427.0,1600.0,A19311,-73.99514770507811,40.75979232788086
A9312,1427.0,1800.0,A19312,-73.9832534790039,40.73722457885742
A9313,1427.0,1170.0,A19313,-73.97707366943358,40.7520637512207
A9314,1428.0,4900.0,A19314,-74.00752258300781,40.74092483520508
A9315,1428.0,780.0,A19315,-73.96810913085938,40.762168884277344
A9316,1428.0,1880.0,A19316,-73.95953369140625,40.7773323059082
A9317,1428.0,1500.0,A19317,-73.98272705078125,40.77716445922852
A9318,1428.0,2110.0,A19318,-73.98696899414062,40.740760803222656
A9319,1428.0,2280.0,A19319,-73.97470092773438,40.75318145751953
A9320,1428.0,2040.0,A19320,-73.98623657226561,40.76203918457031
A9321,1428.0,1330.0,A19321,-74.0045166015625,40.73043823242188
A9322,1429.0,3020.0,A19322,-73.97843170166014,40.75278091430664
A9323,1429.0,850.0,A19323,-73.97137451171875,40.76346969604492
A9324,1429.0,1740.0,A19324,-73.9991683959961,40.72789001464844
A9325,1429.0,900.0,A19325,-73.97766876220702,40.74951171875
A9326,1429.0,600.0,A19326,-73.98918151855469,40.726356506347656
A9327,1429.0,2640.0,A19327,-73.95470428466798,40.764190673828125
A9328,1430.0,690.0,A19328,-73.9478988647461,40.77626037597656
A9329,1430.0,600.0,A19329,-73.99089813232422,40.74216079711913
A9330,1430.0,1160.0,A19330,-73.99829864501953,40.72280883789063
A9331,1430.0,700.0,A19331,-73.99987030029298,40.72696685791016
A9332,1430.0,1600.0,A19332,-73.96231842041014,40.77565002441406
A9333,1430.0,160.0,A19333,-73.98275756835938,40.763633728027344
A9334,1431.0,1040.0,A19334,-73.98602294921875,40.75200653076172
A9335,1431.0,2940.0,A19335,-73.98252868652342,40.77431869506836
A9336,1431.0,1830.0,A19336,-73.99999237060547,40.74313735961913
A9337,1431.0,2100.0,A19337,-74.0057144165039,40.740039825439446
A9338,1431.0,900.0,A19338,-73.988525390625,40.77859878540039
A9339,1432.0,3100.0,A19339,-74.0114974975586,40.703372955322266
A9340,1432.0,3420.0,A19340,-73.94867706298828,40.78181838989258
A9341,1432.0,1570.0,A19341,-73.98011016845702,40.78357696533203
A9342,1432.0,1970.0,A19342,-73.96636199951173,40.77064895629882
A9343,1432.0,5280.0,A19343,-73.95045471191406,40.77964019775391
A9344,1432.0,1300.0,A19344,-73.99028778076173,40.75119400024414
A9345,1432.0,950.0,A19345,-73.98477935791014,40.74540328979492
A9346,1433.0,2300.0,A19346,-74.0078582763672,40.71499633789063
A9347,1433.0,2300.0,A19347,-73.97316741943358,40.7481689453125
A9348,1433.0,1120.0,A19348,-73.961669921875,40.7728385925293
A9349,1433.0,1400.0,A19349,-73.9510498046875,40.78267288208008
A9350,1433.0,1900.0,A19350,-74.00433349609375,40.70733642578125
A9351,1433.0,1000.0,A19351,-73.99947357177734,40.743839263916016
A9352,1433.0,13200.0,A19352,-73.86270904541014,40.76934051513672
A9353,1433.0,7400.0,A19353,-73.98301696777342,40.76641082763672
A9354,1434.0,2700.0,A19354,-73.99071502685547,40.728374481201165
A9355,1434.0,800.0,A19355,-73.98388671875,40.73777389526367
A9356,1434.0,2220.0,A19356,-73.98703002929686,40.72951126098633
A9357,1434.0,600.0,A19357,-73.9942855834961,40.71723556518555
A9358,1434.0,770.0,A19358,-73.98346710205078,40.74703979492188
A9359,1434.0,1590.0,A19359,-73.95850372314453,40.713417053222656
A9360,1435.0,1300.0,A19360,-73.99169158935547,40.74486923217773
A9361,1435.0,1200.0,A19361,-73.96105194091797,40.6938934326172
A9362,1435.0,800.0,A19362,-73.9798812866211,40.767364501953125
A9363,1435.0,700.0,A19363,-73.98687744140625,40.701541900634766
A9364,1435.0,900.0,A19364,-74.00271606445312,40.73033905029297
A9365,1435.0,4000.0,A19365,-73.99551391601561,40.76787567138672
A9366,1436.0,1450.0,A19366,-74.00006103515625,40.71772003173828
A9367,1436.0,5250.0,A19367,-73.99275207519531,40.74253845214844
A9368,1436.0,1000.0,A19368,-73.98846435546875,40.737091064453125
A9369,1436.0,770.0,A19369,-73.99882507324217,40.739864349365234
A9370,1436.0,1540.0,A19370,-74.00897979736328,40.711029052734375
A9371,1437.0,1860.0,A19371,-73.96146392822266,40.806316375732415
A9372,1437.0,3500.0,A19372,-73.96856689453125,40.791316986083984
A9373,1437.0,1130.0,A19373,-73.97805786132812,40.74842834472656
A9374,1437.0,1600.0,A19374,-73.98784637451173,40.74987411499024
A9375,1437.0,900.0,A19375,-73.99105072021484,40.74968338012695
A9376,1437.0,1400.0,A19376,-73.9925308227539,40.71997833251953
A9377,1437.0,1300.0,A19377,-74.00444030761719,40.73053359985352
A9378,1438.0,4800.0,A19378,-73.96469116210938,40.76391220092773
A9379,1438.0,1560.0,A19379,-73.9661865234375,40.794708251953125
A9380,1438.0,3520.0,A19380,-73.96845245361328,40.79169845581056
A9381,1439.0,5200.0,A19381,-73.91561126708984,40.77223587036133
A9382,1439.0,1950.0,A19382,-73.93433380126953,40.8018684387207
A9383,1439.0,830.0,A19383,-73.98989868164062,40.73329544067384
A9384,1439.0,450.0,A19384,-73.96854400634764,40.767208099365234
A9385,1439.0,3100.0,A19385,-73.94576263427734,40.77798843383789
A9386,1439.0,2700.0,A19386,-73.9955825805664,40.74254989624024
A9387,1440.0,940.0,A19387,-73.9881591796875,40.75149917602539
A9388,1440.0,1800.0,A19388,-73.99524688720702,40.73409271240234
A9389,1440.0,0.0,A19389,-73.99958801269531,40.758262634277344
A9390,1441.0,300.0,A19390,-73.99723815917967,40.72208786010742
A9391,1441.0,2600.0,A19391,-73.98817443847656,40.76433181762695
A9392,1441.0,2100.0,A19392,-73.98089599609375,40.7823486328125
A9393,1441.0,1700.0,A19393,-73.96976470947266,40.753028869628906
A9394,1441.0,800.0,A19394,-73.96275329589844,40.76993942260742
A9395,1441.0,1320.0,A19395,-74.00321960449219,40.7314567565918
A9396,1441.0,1700.0,A19396,-74.00239562988281,40.739933013916016
A9397,1442.0,2470.0,A19397,-73.95484924316406,40.77756118774414
A9398,1442.0,2000.0,A19398,-73.95540618896483,40.785301208496094
A9399,1442.0,3900.0,A19399,-73.96121215820312,40.812114715576165
A9400,1442.0,1300.0,A19400,-74.00333404541014,40.74020004272461
A9401,1442.0,1040.0,A19401,-73.95879364013672,40.77505493164063
A9402,1442.0,2730.0,A19402,-74.0111312866211,40.70428085327149
A9403,1442.0,1230.0,A19403,-73.98908233642578,40.72774124145508
A9404,1442.0,1000.0,A19404,-73.99088287353516,40.77042770385742
A9405,1443.0,1400.0,A19405,-73.98927307128906,40.72624206542969
A9406,1443.0,210.0,A19406,-73.99375915527344,40.73269271850586
A9407,1443.0,1000.0,A19407,-73.99217224121092,40.74885177612305
A9408,1443.0,1900.0,A19408,-74.00186920166014,40.74059677124024
A9409,1443.0,1310.0,A19409,-73.97909545898438,40.75411224365234
A9410,1443.0,2100.0,A19410,-73.99271392822266,40.74289321899414
A9411,1443.0,2700.0,A19411,-73.99945831298828,40.72209167480469
A9412,1444.0,1500.0,A19412,-74.00045776367188,40.728759765625
A9413,1444.0,1380.0,A19413,-74.0020980834961,40.727981567382805
A9414,1444.0,1890.0,A19414,-74.0036849975586,40.74118041992188
A9415,1444.0,2070.0,A19415,-73.99573516845702,40.72528839111328
A9416,1445.0,1220.0,A19416,-73.97986602783203,40.743160247802734
A9417,1445.0,1500.0,A19417,-73.99002838134764,40.732452392578125
A9418,1445.0,480.0,A19418,-73.95109558105469,40.78571319580078
A9419,1445.0,7900.0,A19419,-73.97622680664062,40.6837158203125
A9420,1446.0,2300.0,A19420,-74.00122833251953,40.73160552978516
A9421,1446.0,2040.0,A19421,-73.98332214355469,40.74665832519531
A9422,1446.0,1500.0,A19422,-73.9768295288086,40.77488327026367
A9423,1446.0,900.0,A19423,-73.98651885986328,40.74689865112305
A9424,1446.0,7970.0,A19424,-73.8624267578125,40.76905059814453
A9425,1446.0,1600.0,A19425,-73.98356628417967,40.738128662109375
A9426,1446.0,3000.0,A19426,-73.96510314941406,40.75518798828125
A9427,1446.0,2300.0,A19427,-73.9952392578125,40.75981903076172
A9428,1446.0,900.0,A19428,-73.9466781616211,40.77205657958984
A9429,1446.0,1620.0,A19429,-74.00216674804686,40.729541778564446
A9430,1447.0,400.0,A19430,-73.98214721679686,40.778079986572266
A9431,1447.0,780.0,A19431,-73.9803009033203,40.742691040039055
A9432,1447.0,920.0,A19432,-73.98482513427734,40.75871276855469
A9433,1447.0,7460.0,A19433,-73.987060546875,40.729591369628906
A9434,1447.0,3800.0,A19434,-73.94673156738281,40.77651596069336
A9435,1447.0,1110.0,A19435,-73.97746276855469,40.75837326049805
A9436,1447.0,1900.0,A19436,-74.00133514404298,40.72773361206056
A9437,1448.0,690.0,A19437,-74.00048065185547,40.720901489257805
A9438,1448.0,3800.0,A19438,-73.96955108642578,40.75646209716797
A9439,1448.0,1070.0,A19439,-73.95758819580078,40.76560974121094
A9440,1448.0,1150.0,A19440,-73.98313140869139,40.74454879760742
A9441,1448.0,2450.0,A19441,-74.01465606689453,40.71687316894531
A9442,1448.0,3480.0,A19442,-73.9644775390625,40.757930755615234
A9443,1449.0,9720.0,A19443,-73.86296844482422,40.769493103027344
A9444,1449.0,830.0,A19444,-73.97606658935547,40.74908065795898
A9445,1449.0,2130.0,A19445,-73.97412872314453,40.78388595581056
A9446,1449.0,15570.0,A19446,-73.98121643066406,40.78110122680664
A9447,1449.0,1780.0,A19447,-73.97757720947266,40.77404022216797
A9448,1449.0,1400.0,A19448,-73.99283599853516,40.73665237426758
A9449,1449.0,2000.0,A19449,-73.9920425415039,40.754741668701165
A9450,1449.0,1900.0,A19450,-73.9869842529297,40.7208366394043
A9451,1449.0,2200.0,A19451,-73.9892578125,40.74076461791992
A9452,1450.0,700.0,A19452,-73.9978256225586,40.73589324951172
A9453,1450.0,2400.0,A19453,-74.00598907470702,40.742523193359375
A9454,1450.0,700.0,A19454,-73.98217010498048,40.77856063842773
